
========== cadvisor-docker-compose.yml ==========
---- Логи сервиса: cadvisor ----
Attaching to cadvisor
[36mcadvisor    |[0m W0508 23:00:17.581483       1 machine_libipmctl.go:64] There are no NVM devices!
[36mconversionservice    |[0m 2026-05-09 09:35:23.5455|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|SourcePath=/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.docx
[36mconversionservice    |[0m 2026-05-09 09:35:23.5496|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|R7OfficeDocumentExporter. Start file '313f2612-e5ff-411b-addf-4802f651833f.docx' exporting to PDF format.
[36mconversionservice    |[0m 2026-05-09 09:35:25.1960|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|File '313f2612-e5ff-411b-addf-4802f651833f.docx' was successfully exported to PDF format. New size = 117081 bytes.
[36mconversionservice    |[0m 2026-05-09 09:35:25.1960|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.docx'>
[36mconversionservice    |[0m 2026-05-09 09:35:25.1960|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Сконвертированные файлы: CardFileId='313f2612-e5ff-411b-addf-4802f651833f', FilePath='/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.pdf', FileName='Письмо по обр.  Жегловой Валентины Ивановны.pdf'
[36mconversionservice    |[0m 2026-05-09 09:35:25.1960|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание карточки файла. Файл: '/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.pdf', имя файла'Письмо по обр.  Жегловой Валентины Ивановны.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:35:26.0935|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Завершено создание карточки файла. Файл: '/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.pdf', имя файла'Письмо по обр.  Жегловой Валентины Ивановны.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:35:26.2280|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Созданная карточка файла: 72576222-33a8-4ab1-82ce-51477dab2c0e
[36mconversionservice    |[0m 2026-05-09 09:35:26.2280|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: fa6997d6-64a1-462c-82c5-87dc60274fad
[36mconversionservice    |[0m 2026-05-09 09:35:26.2280|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 313f2612-e5ff-411b-addf-4802f651833f.pdf
[36mconversionservice    |[0m 2026-05-09 09:35:26.2280|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 313f2612-e5ff-411b-addf-4802f651833f.docx
[36mconversionservice    |[0m 2026-05-09 09:35:26.2280|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено fa6997d6-64a1-462c-82c5-87dc60274fad
[36mconversionservice    |[0m 2026-05-09 09:35:26.2280|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Консолидация карточек файлов. CardFileCollection=313f2612-e5ff-411b-addf-4802f651833f, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:40:56.9295|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/49a4dab8-32fc-400f-ad46-305021d80a4b.
[36mconversionservice    |[0m 2026-05-09 09:40:56.9295|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:40:57.3479|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/49a4dab8-32fc-400f-ad46-305021d80a4b/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 09:40:57.4485|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/49a4dab8-32fc-400f-ad46-305021d80a4b/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 09:40:57.5269|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 49a4dab8-32fc-400f-ad46-305021d80a4b
[36mconversionservice    |[0m 2026-05-09 09:40:57.5269|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 09:40:57.5269|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 09:40:57.5279|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 49a4dab8-32fc-400f-ad46-305021d80a4b
[36mconversionservice    |[0m 2026-05-09 09:51:04.2710|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/c7bdfcc8-6cda-4f0b-a1b2-ae6f97f926b1.
[36mconversionservice    |[0m 2026-05-09 09:51:04.2710|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:51:04.7702|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 09:51:05.3862|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/c7bdfcc8-6cda-4f0b-a1b2-ae6f97f926b1/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 09:51:05.5072|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/c7bdfcc8-6cda-4f0b-a1b2-ae6f97f926b1/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 09:51:05.6359|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: c7bdfcc8-6cda-4f0b-a1b2-ae6f97f926b1
[36mconversionservice    |[0m 2026-05-09 09:51:05.6359|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 09:51:05.6359|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 09:51:05.6359|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено c7bdfcc8-6cda-4f0b-a1b2-ae6f97f926b1
[36mconversionservice    |[0m 2026-05-09 10:14:48.7662|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/d42ac5a2-51f4-4fb2-a6fd-808e3237d3f2.
[36mconversionservice    |[0m 2026-05-09 10:14:48.7684|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:14:49.1686|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 10:14:49.7240|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/d42ac5a2-51f4-4fb2-a6fd-808e3237d3f2/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 10:14:49.8137|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/d42ac5a2-51f4-4fb2-a6fd-808e3237d3f2/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 10:14:49.9097|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: d42ac5a2-51f4-4fb2-a6fd-808e3237d3f2
[36mconversionservice    |[0m 2026-05-09 10:14:49.9097|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 10:14:49.9097|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 10:14:49.9097|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено d42ac5a2-51f4-4fb2-a6fd-808e3237d3f2
[36mconversionservice    |[0m 2026-05-09 10:20:40.6374|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/8befa5da-7028-4a71-a8f7-09e72084f0e8.
[36mconversionservice    |[0m 2026-05-09 10:20:40.6374|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:20:41.1321|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/8befa5da-7028-4a71-a8f7-09e72084f0e8/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 10:20:41.2193|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/8befa5da-7028-4a71-a8f7-09e72084f0e8/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 10:20:41.3193|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 8befa5da-7028-4a71-a8f7-09e72084f0e8
[36mconversionservice    |[0m 2026-05-09 10:20:41.3201|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 10:20:41.3201|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 10:20:41.3201|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 8befa5da-7028-4a71-a8f7-09e72084f0e8
[36mconversionservice    |[0m 2026-05-09 10:25:50.9904|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/861c451f-7f51-4c90-b02d-14361984a080.
[36mconversionservice    |[0m 2026-05-09 10:25:50.9904|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:25:51.3643|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 10:25:51.8990|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/861c451f-7f51-4c90-b02d-14361984a080/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 10:25:52.0228|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/861c451f-7f51-4c90-b02d-14361984a080/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 10:25:52.1151|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 861c451f-7f51-4c90-b02d-14361984a080
[36mconversionservice    |[0m 2026-05-09 10:25:52.1159|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 10:25:52.1159|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 10:25:52.1159|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 861c451f-7f51-4c90-b02d-14361984a080
[36mconversionservice    |[0m 2026-05-09 10:31:34.0549|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/4722d88e-0cd1-4aec-bfe1-38e1858035dc.
[36mconversionservice    |[0m 2026-05-09 10:31:34.0549|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:31:34.4705|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/4722d88e-0cd1-4aec-bfe1-38e1858035dc/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 10:31:34.5774|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/4722d88e-0cd1-4aec-bfe1-38e1858035dc/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 10:31:34.6948|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 4722d88e-0cd1-4aec-bfe1-38e1858035dc
[36mconversionservice    |[0m 2026-05-09 10:31:34.6974|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 10:31:34.6974|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 10:31:34.6974|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 4722d88e-0cd1-4aec-bfe1-38e1858035dc
[36mconversionservice    |[0m 2026-05-09 10:36:48.0207|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/214b9574-0630-496e-9569-30714be56f42.
[36mconversionservice    |[0m 2026-05-09 10:36:48.0207|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:36:48.3987|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 10:36:48.9374|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/214b9574-0630-496e-9569-30714be56f42/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 10:36:49.0279|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/214b9574-0630-496e-9569-30714be56f42/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 10:36:49.1377|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 214b9574-0630-496e-9569-30714be56f42
[36mconversionservice    |[0m 2026-05-09 10:36:49.1377|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 10:36:49.1377|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 10:36:49.1377|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 214b9574-0630-496e-9569-30714be56f42
[36mconversionservice    |[0m 2026-05-09 10:42:32.4952|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/9ce2f0ed-1030-42f2-a31b-85041216ce0f.
[36mconversionservice    |[0m 2026-05-09 10:42:32.4959|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:42:32.9506|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1_.png' скачан и сохранен как '/tmp/DigDes.ConversionService/9ce2f0ed-1030-42f2-a31b-85041216ce0f/Stamp_1_.png'.
[36mconversionservice    |[0m 2026-05-09 10:42:33.0382|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2_.png' скачан и сохранен как '/tmp/DigDes.ConversionService/9ce2f0ed-1030-42f2-a31b-85041216ce0f/Stamp_2_.png'.
[36mconversionservice    |[0m 2026-05-09 10:42:33.1825|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 9ce2f0ed-1030-42f2-a31b-85041216ce0f
[36mconversionservice    |[0m 2026-05-09 10:42:33.1825|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2_.png
[36mconversionservice    |[0m 2026-05-09 10:42:33.1825|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1_.png
[36mconversionservice    |[0m 2026-05-09 10:42:33.1825|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 9ce2f0ed-1030-42f2-a31b-85041216ce0f
[36mconversionservice    |[0m 2026-05-09 10:54:12.7206|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/26ac5398-0880-4717-b62c-b07dbb75550b.
[36mconversionservice    |[0m 2026-05-09 10:54:12.7206|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:54:13.0897|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 10:54:13.6507|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/26ac5398-0880-4717-b62c-b07dbb75550b/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 10:54:13.7562|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/26ac5398-0880-4717-b62c-b07dbb75550b/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 10:54:13.8427|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 26ac5398-0880-4717-b62c-b07dbb75550b
[36mconversionservice    |[0m 2026-05-09 10:54:13.8427|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 10:54:13.8427|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 10:54:13.8439|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 26ac5398-0880-4717-b62c-b07dbb75550b
[36mconversionservice    |[0m 2026-05-09 11:02:56.8260|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/3162b6b9-6774-46c4-baa2-1f3d4a62eeb4.
[36mconversionservice    |[0m 2026-05-09 11:02:56.8260|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 11:02:57.3223|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/3162b6b9-6774-46c4-baa2-1f3d4a62eeb4/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 11:02:57.4094|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/3162b6b9-6774-46c4-baa2-1f3d4a62eeb4/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 11:02:57.5403|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 3162b6b9-6774-46c4-baa2-1f3d4a62eeb4
[36mconversionservice    |[0m 2026-05-09 11:02:57.5403|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 11:02:57.5403|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 11:02:57.5403|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 3162b6b9-6774-46c4-baa2-1f3d4a62eeb4
[36mconversionservice    |[0m 2026-05-09 11:17:52.6347|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Консолидация карточек файлов. CardFileCollection=22727138-45ed-4952-afc6-47779ff2b511, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 11:17:52.6382|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 11:17:53.0341|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 11:17:53.7593|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045.
[36mconversionservice    |[0m 2026-05-09 11:17:53.8527|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Информация КДНиЗП по К.doc' скачан и сохранен как '/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.doc'.
[36mconversionservice    |[0m 2026-05-09 11:17:53.8527|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Скачанные файлы: CardFileId='22727138-45ed-4952-afc6-47779ff2b511', FilePath='/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.doc', FileName='Информация КДНиЗП по К.doc'
[36mconversionservice    |[0m 2026-05-09 11:17:53.8527|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.doc'>
[36mconversionservice    |[0m 2026-05-09 11:17:53.8527|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|SourcePath=/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.doc
[36mconversionservice    |[0m 2026-05-09 11:17:53.8571|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|R7OfficeDocumentExporter. Start file '22727138-45ed-4952-afc6-47779ff2b511.doc' exporting to PDF format.
[36mconversionservice    |[0m 2026-05-09 11:17:55.1788|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|File '22727138-45ed-4952-afc6-47779ff2b511.doc' was successfully exported to PDF format. New size = 103794 bytes.
[36mconversionservice    |[0m 2026-05-09 11:17:55.1816|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.doc'>
[36mconversionservice    |[0m 2026-05-09 11:17:55.1816|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Сконвертированные файлы: CardFileId='22727138-45ed-4952-afc6-47779ff2b511', FilePath='/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.pdf', FileName='Информация КДНиЗП по К.pdf'
[36mconversionservice    |[0m 2026-05-09 11:17:55.1816|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание карточки файла. Файл: '/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.pdf', имя файла'Информация КДНиЗП по К.pdf'.
[36mconversionservice    |[0m 2026-05-09 11:17:56.0673|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Завершено создание карточки файла. Файл: '/tmp/DigDes.ConversionService/18383040-5e54-429d-8747-c52ba6ec8045/22727138-45ed-4952-afc6-47779ff2b511.pdf', имя файла'Информация КДНиЗП по К.pdf'.
[36mconversionservice    |[0m 2026-05-09 11:17:56.1909|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Созданная карточка файла: 9690ac1a-ca5d-4a4d-b47e-a0b6bf652f1f
[36mconversionservice    |[0m 2026-05-09 11:17:56.1909|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 18383040-5e54-429d-8747-c52ba6ec8045
[36mconversionservice    |[0m 2026-05-09 11:17:56.1925|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 22727138-45ed-4952-afc6-47779ff2b511.pdf
[36mconversionservice    |[0m 2026-05-09 11:17:56.1925|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 22727138-45ed-4952-afc6-47779ff2b511.doc
[36mconversionservice    |[0m 2026-05-09 11:17:56.1925|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 18383040-5e54-429d-8747-c52ba6ec8045
[36mconversionservice    |[0m 2026-05-09 11:17:56.1925|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Консолидация карточек файлов. CardFileCollection=22727138-45ed-4952-afc6-47779ff2b511, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 11:20:50.3452|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/7e26c30d-2e89-4734-81cb-6926f473c862.
[36mconversionservice    |[0m 2026-05-09 11:20:50.3452|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 11:20:50.7995|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/7e26c30d-2e89-4734-81cb-6926f473c862/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 11:20:50.8835|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/7e26c30d-2e89-4734-81cb-6926f473c862/Stamp_2..png'.
